Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
2017-03-19 10:00:00,1012382.68833707,1013.27,2.375,73.75,21.42438621745121,262.375,13.54875
2017-03-19 11:00:00,1029778.86405707,1012.555,0.0,73.5,23.35438621745121,277.625,16.6975
2017-03-19 12:00:00,1034794.90201707,1012.8525,0.0,72.33333333333334,22.97688621745122,270.375,15.485
2017-03-19 13:00:00,1026072.75617707,1012.965,0.0,68.33333333333333,24.46938621745121,283.625,19.67
2017-03-19 14:00:00,1026203.91615707,1011.0725,0.0,66.08333333333333,24.57938621745121,281.375,20.49125
2017-03-19 15:00:00,1025117.76215707,1010.0575,0.0,69.25,23.51188621745122,284.25,16.74125
2017-03-19 16:00:00,1019965.67025707,1010.155,0.5,71.33333333333333,22.68438621745121,289.5,18.985
2017-03-19 17:00:00,1014069.37229707,1009.27875,3.75,72.75,21.57438621745121,277.75,15.03375
2017-03-19 18:00:00,1016996.68025707,1009.49,0.5,75.41666666666667,19.61938621745121,261.375,11.94125
2017-03-19 19:00:00,1032056.24211707,1009.61,0.0,79.66666666666666,17.97188621745121,254.125,12.52
2017-03-19 20:00:00,1032000.93605707,1009.76125,0.0,82.66666666666667,17.60188621745122,267.5,10.89
2017-03-19 21:00:00,1025865.78619707,1011.07125,0.0,84.5,16.63688621745122,264.5,8.653749999999999
2017-03-19 22:00:00,1016097.46435707,1011.2,0.0,85.75,15.86438621745121,243.375,13.605
2017-03-19 23:00:00,1005315.68855707,1010.88,0.0,86.08333333333333,15.61438621745121,249.75,12.46
2017-03-20 00:00:00,987190.0188170698,1011.595,0.0,87.75,14.63938621745121,254.25,8.6475
2017-03-20 01:00:00,967204.1310570699,1011.71,7.875,89.08333333333333,13.83188621745121,253.625,11.2875
2017-03-20 02:00:00,950232.0453170697,1010.55875,49.5,89.33333333333331,13.72938621745121,286.125,6.351249999999999
2017-03-20 03:00:00,940618.2034370699,1010.3,27.5,88.75,13.76188621745121,321.0,5.41
2017-03-20 04:00:00,938838.0914770698,1010.4,40.875,86.66666666666666,13.72938621745121,341.375,5.675000000000001
2017-03-20 05:00:00,945081.5453570698,1010.165,42.5,88.16666666666669,13.76188621745121,266.75,6.78375
2017-03-20 06:00:00,973593.4149370698,1010.87875,31.125,86.16666666666669,13.85188621745121,223.875,4.12625
2017-03-20 07:00:00,1039951.76369707,1010.985,23.5,88.16666666666669,13.26938621745122,97.375,4.005
2017-03-20 08:00:00,1155230.23375707,1011.23875,39.375,85.58333333333333,15.71688621745121,94.25,5.577499999999999
2017-03-20 09:00:00,1275774.73773707,1012.5475,31.125,79.91666666666667,18.84688621745121,76.0,8.333749999999998
2017-03-20 10:00:00,1333642.53313707,1012.665,18.0,74.66666666666667,22.24188621745122,294.125,15.36375
2017-03-20 11:00:00,1344260.48533707,1012.13375,2.375,73.33333333333334,22.70938621745121,289.75,15.37625
2017-03-20 12:00:00,1337270.30533707,1012.725,0.0,69.58333333333334,22.79188621745121,263.875,13.365
2017-03-20 13:00:00,1321022.66533707,1012.85,0.0,67.08333333333334,24.58188621745121,269.625,17.79375
2017-03-20 14:00:00,1325809.01333707,1011.20625,0.0,71.58333333333334,25.38188621745121,263.75,18.81125
2017-03-20 15:00:00,1322490.78733707,1010.605,0.0,76.58333333333333,24.26438621745121,244.75,16.9
2017-03-20 16:00:00,1321726.56533707,1010.72,0.0,76.75000000000001,24.25438621745121,245.625,20.085
2017-03-20 17:00:00,1289828.91413707,1010.0,2.375,77.58333333333333,21.86188621745121,253.875,16.82125
2017-03-20 18:00:00,1238524.57873707,1010.22875,16.5,79.16666666666666,19.62938621745121,242.375,13.865
2017-03-20 19:00:00,1194435.46759707,1010.335,19.0,82.25,17.97188621745121,238.625,14.58875
2017-03-20 20:00:00,1151563.63249707,1010.50375,19.0,82.58333333333334,17.64938621745122,230.75,14.55
2017-03-20 21:00:00,1116035.55501707,1011.7375,22.0,81.83333333333334,16.92688621745121,228.0,12.73
2017-03-20 22:00:00,1091370.07551707,1011.855,40.875,85.33333333333333,15.91188621745121,222.0,9.816249999999998
2017-03-20 23:00:00,1061752.06595707,1011.53875,44.0,86.0,15.76188621745121,220.5,9.37
2017-03-21 00:00:00,1032739.17037707,1012.17875,44.0,86.0,15.76688621745121,219.5,9.14
2017-03-21 01:00:00,1003462.01681707,1012.285,44.0,86.0,15.76188621745121,231.0,7.9975
2017-03-21 02:00:00,986411.5810370698,1011.09125,44.0,86.0,15.76188621745121,248.5,8.870000000000001
2017-03-21 03:00:00,975442.3692170698,1010.76375,44.0,86.0,15.76188621745121,240.375,7.75
2017-03-21 04:00:00,971071.4813970698,1010.86,44.0,86.33333333333333,15.50438621745121,202.125,8.870000000000001
2017-03-21 05:00:00,973178.1793370699,1010.86,44.0,88.75,13.97438621745121,141.5,7.9975
2017-03-21 06:00:00,990731.2609770697,1010.86,44.0,88.99999999999999,13.72438621745121,131.0,8.31125
2017-03-21 07:00:00,1044374.83405707,1010.86,43.0,87.58333333333333,13.96438621745122,135.25,4.1275
2017-03-21 08:00:00,1148047.44431707,1011.67125,38.0,86.33333333333333,15.76188621745121,154.875,6.855
2017-03-21 09:00:00,1249571.11653707,1013.7725,41.5,83.08333333333334,19.54438621745121,204.0,9.53625
2017-03-21 10:00:00,1306543.89813707,1013.915,31.125,79.75,22.61188621745121,240.25,13.32875
2017-03-21 11:00:00,1322956.70213707,1013.0175,20.5,79.99999999999999,24.14938621745122,271.0,17.67125
2017-03-21 12:00:00,1324423.41953707,1013.2675,19.0,83.16666666666667,22.80938621745121,256.375,14.41375
2017-03-21 13:00:00,1315972.68413707,1013.395,19.0,80.33333333333333,25.02188621745121,265.25,21.6975
2017-03-21 14:00:00,1322229.60393707,1011.57375,20.5,81.25000000000001,23.76438621745122,271.75,21.88375
2017-03-21 15:00:00,1318455.26413707,1010.75875,29.5,78.66666666666667,22.33438621745121,259.125,19.285
2017-03-21 16:00:00,1309046.66813707,1010.87,31.875,76.91666666666667,22.26188621745121,267.75,22.21625
2017-03-21 17:00:00,1281501.15433707,1010.19,36.0,79.58333333333334,19.99438621745121,261.375,20.275
2017-03-21 18:00:00,1235780.99533707,1010.78375,33.5,80.0,18.80188621745121,241.875,17.11125
2017-03-21 19:00:00,1194239.05407707,1010.925,42.5,80.0,17.87938621745121,231.125,16.12375
2017-03-21 20:00:00,1150312.30669707,1011.1125,44.0,80.0,17.74188621745122,230.625,13.585
2017-03-21 21:00:00,1119503.79729707,1012.425,40.875,80.0,17.74188621745122,234.375,13.82625
2017-03-21 22:00:00,1095905.87371707,1012.55,22.0,80.0,17.74188621745122,220.625,11.34125
2017-03-21 23:00:00,1063608.05213707,1012.12,19.0,80.25,17.57188621745122,202.625,9.77375
2017-03-22 00:00:00,1034120.71057707,1012.59375,19.0,81.75,16.47188621745121,201.0,10.45
2017-03-22 01:00:00,1009530.60889707,1012.695,19.0,82.66666666666669,15.83438621745121,208.5,9.32
2017-03-22 02:00:00,991893.1011370698,1011.15125,19.0,82.66666666666669,15.76188621745121,208.625,7.72875
2017-03-22 03:00:00,982028.0272170698,1010.53625,19.0,83.00000000000001,15.51438621745121,193.5,7.297499999999999
2017-03-22 04:00:00,976406.4193370698,1010.64,22.0,85.91666666666667,13.97438621745121,144.75,7.233750000000001
2017-03-22 05:00:00,975886.7012570698,1010.225,40.875,88.16666666666669,13.71938621745121,126.25,5.925
2017-03-22 06:00:00,989562.0150370698,1010.7325,44.0,86.41666666666666,13.70188621745121,139.0,7.51125
2017-03-22 07:00:00,1049173.35791707,1010.835,44.0,87.16666666666666,13.95938621745121,141.5,9.535
2017-03-22 08:00:00,1163011.55991707,1011.1375,42.5,86.08333333333333,15.79438621745121,146.0,8.285
2017-03-22 09:00:00,1271671.52833707,1012.565,32.625,84.75,18.39688621745121,193.5,10.905
2017-03-22 10:00:00,1325304.68133707,1012.69,29.5,80.41666666666667,22.28438621745121,267.375,14.775
2017-03-22 11:00:00,1339035.25933707,1012.14625,20.5,76.75,23.42938621745121,263.875,17.62
2017-03-22 12:00:00,1346214.57533707,1012.725,19.0,81.08333333333334,22.93438621745122,261.25,16.62875
2017-03-22 13:00:00,1340341.10733707,1012.85,19.0,79.08333333333334,25.06438621745121,273.75,21.17375
2017-03-22 14:00:00,1348007.81533707,1010.975,16.5,75.83333333333334,23.97438621745122,271.5,20.06
2017-03-22 15:00:00,1320913.71933707,1010.225,4.75,76.5,23.58438621745121,270.125,17.60375
2017-03-22 16:00:00,1316589.91733707,1010.35,19.5,78.24999999999999,22.42188621745121,269.875,20.6175
2017-03-22 17:00:00,1283933.79773707,1009.44,40.875,82.66666666666666,19.70938621745121,268.125,20.88
2017-03-22 18:00:00,1240706.30873707,1009.475,44.0,82.75000000000001,18.81688621745121,264.0,18.58125
2017-03-22 19:00:00,1208599.77573707,1009.58,44.0,82.91666666666667,17.84938621745121,266.375,17.29375
2017-03-22 20:00:00,1163237.94245707,1009.95875,44.0,83.41666666666666,17.39188621745122,240.125,11.06
2017-03-22 21:00:00,1130689.79903707,1011.42875,44.0,83.91666666666667,17.12938621745121,213.5,9.464999999999998
2017-03-22 22:00:00,1108793.14943707,1011.55,44.0,83.16666666666666,17.60938621745121,208.875,9.27
2017-03-22 23:00:00,1078661.09393707,1011.13375,44.0,83.33333333333331,17.44938621745121,200.0,8.879999999999999
2017-03-23 00:00:00,1046058.61635707,1011.6875,44.0,83.66666666666666,17.11688621745122,193.125,10.37625
2017-03-23 01:00:00,1019645.98267707,1011.795,44.0,85.33333333333334,15.94188621745121,197.125,12.13125
2017-03-23 02:00:00,1001757.36101707,1010.39125,44.0,83.5,15.71938621745121,185.125,9.35375
2017-03-23 03:00:00,989690.3051570698,1009.97,44.0,85.66666666666667,15.76438621745121,179.0,7.71875
2017-03-23 04:00:00,978765.4572370697,1010.08,44.0,86.33333333333333,15.51938621745121,165.875,9.15125
2017-03-23 05:00:00,981291.8311770698,1009.43375,44.0,88.25,14.04438621745121,136.625,9.78375
2017-03-23 06:00:00,1003035.89689707,1009.7025,44.0,87.58333333333333,13.83688621745122,151.375,10.38
2017-03-23 07:00:00,1061943.78983707,1009.805,44.0,87.24999999999999,14.71688621745121,154.625,11.72
2017-03-23 08:00:00,1176735.97389707,1010.3775,44.0,86.08333333333333,15.64688621745121,174.5,11.48125
2017-03-23 09:00:00,1283327.52833707,1012.1875,40.875,84.08333333333333,16.73188621745121,177.75,13.65375
2017-03-23 10:00:00,1330669.10133707,1012.325,22.0,74.41666666666666,22.70438621745121,261.25,18.305
2017-03-23 11:00:00,1343089.24133707,1011.60375,19.0,75.08333333333333,23.58188621745121,248.5,13.01875
2017-03-23 12:00:00,1350603.04733707,1011.9475,19.0,75.91666666666667,23.11688621745122,259.5,16.64125
2017-03-23 13:00:00,1342173.80133707,1012.065,19.0,74.74999999999999,24.10438621745121,272.375,20.27875
2017-03-23 14:00:00,1356139.32133707,1010.3275,16.5,77.25,22.05438621745121,287.125,18.675
2017-03-23 15:00:00,1350174.66933707,1009.57125,2.375,78.0,21.29688621745121,279.25,18.23
2017-03-23 16:00:00,1341647.84333707,1009.68,0.0,77.83333333333334,21.50438621745121,289.0,18.47875
2017-03-23 17:00:00,1306785.59413707,1008.78125,6.5,78.91666666666667,20.55688621745121,286.5,18.50125
2017-03-23 18:00:00,1250881.60493707,1009.17625,29.5,81.58333333333334,18.74688621745121,296.375,16.395
2017-03-23 19:00:00,1208115.56173707,1009.32,39.375,82.83333333333333,17.79188621745121,301.25,13.30625
2017-03-23 20:00:00,1174643.95653707,1009.38,22.0,83.66666666666666,17.15188621745121,308.5,12.11125
2017-03-23 21:00:00,1144363.87109707,1010.4975,22.0,85.66666666666667,15.95188621745121,303.25,10.80375
2017-03-23 22:00:00,1115131.74157707,1010.615,40.875,86.0,15.73188621745121,291.375,9.088750000000001
2017-03-23 23:00:00,1084232.32403707,1010.50625,44.0,85.66666666666667,15.58188621745121,283.375,6.105
2017-03-24 00:00:00,1054376.28449707,1011.37125,40.875,83.41666666666667,15.47438621745122,267.125,5.706250000000001
2017-03-24 01:00:00,1027063.05285707,1011.48,22.0,85.33333333333334,14.08438621745121,241.5,7.268750000000001
2017-03-24 02:00:00,1008183.72709707,1010.52875,19.0,84.83333333333334,14.38938621745121,231.875,7.01125
2017-03-24 03:00:00,995523.5292570698,1010.605,19.0,85.75,13.87188621745121,268.125,4.095
2017-03-24 04:00:00,987648.4313370698,1010.72,19.0,85.75,13.80938621745121,312.25,3.98125
2017-03-24 05:00:00,990423.7612170698,1010.30375,22.0,84.66666666666666,14.21188621745121,316.75,6.15625
2017-03-24 06:00:00,1006821.66097707,1010.9825,40.875,83.00000000000001,14.05688621745121,217.75,6.21125
2017-03-24 07:00:00,1066259.17189707,1011.105,44.0,82.41666666666667,14.74188621745121,7.125,7.65375
2017-03-24 08:00:00,1183252.94011707,1011.83125,42.5,80.66666666666667,15.79938621745122,132.5,15.09625
2017-03-24 09:00:00,1285285.07833707,1013.595,31.125,77.00000000000001,17.83438621745122,335.0,15.43375
2017-03-24 10:00:00,1336330.18553707,1013.71,20.5,72.0,21.20688621745121,322.375,19.72
2017-03-24 11:00:00,1355594.19933707,1012.985,16.5,71.41666666666667,21.75438621745121,313.375,21.0125
2017-03-24 12:00:00,1354636.08333707,1013.15625,2.375,71.91666666666666,22.42438621745121,322.125,19.46
2017-03-24 13:00:00,1347522.75733707,1013.255,0.0,70.75,24.98188621745121,322.125,24.20625
2017-03-24 14:00:00,1361669.72933707,1011.3025,0.0,70.58333333333334,24.05188621745122,311.375,24.60875
2017-03-24 15:00:00,1350561.16793707,1010.51125,0.0,65.83333333333333,24.38438621745121,315.5,21.64875
2017-03-24 16:00:00,1336593.95013707,1010.64,0.0,64.33333333333334,24.78688621745121,323.125,22.965
2017-03-24 17:00:00,1301632.68453707,1009.65625,0.0,67.91666666666666,20.58938621745121,327.875,20.53625
2017-03-24 18:00:00,1252530.73933707,1009.5125,0.0,67.66666666666666,19.50438621745122,334.375,22.91
2017-03-24 19:00:00,1204006.35613707,1009.605,0.0,65.91666666666666,17.83938621745121,323.5,14.10125
2017-03-24 20:00:00,1161485.19095707,1010.1025,0.0,66.66666666666666,16.53188621745122,326.75,10.17125
2017-03-24 21:00:00,1133962.44345707,1011.86875,0.0,67.83333333333334,15.33188621745121,318.5,8.7875
2017-03-24 22:00:00,1104562.67791707,1012.01,0.0,69.25,13.93188621745121,275.375,7.9275
2017-03-24 23:00:00,1064298.24833707,1011.43,0.0,69.33333333333334,13.69438621745121,305.0,8.14125
2017-03-25 00:00:00,1031410.21277707,1011.86625,0.0,70.33333333333334,13.31188621745121,298.625,3.3875
2017-03-25 01:00:00,1012118.56503707,1011.98,0.0,73.91666666666666,11.97938621745121,303.375,8.754999999999999
2017-03-25 02:00:00,994928.0752370697,1010.74625,0.0,76.0,11.82938621745121,322.5,11.175
2017-03-25 03:00:00,982095.9254170698,1010.51375,0.0,75.0,11.54438621745121,336.125,6.28625
2017-03-25 04:00:00,978078.6555570698,1010.625,0.0,78.58333333333333,10.09938621745121,140.875,5.796250000000001
2017-03-25 05:00:00,976045.8615570698,1010.1925,0.0,78.08333333333334,10.40188621745121,54.5,7.96625
2017-03-25 06:00:00,981316.7154770698,1010.9075,0.0,75.91666666666667,9.716886217451215,63.0,7.75125
2017-03-25 07:00:00,1005723.20305707,1011.035,0.0,76.16666666666666,9.321886217451212,76.5,9.96
2017-03-25 08:00:00,1063293.04019707,1011.6275,0.0,73.0,12.64188621745122,57.125,10.91125
2017-03-25 09:00:00,1130433.40911707,1013.3675,0.0,67.75,17.17188621745122,30.625,11.15625
2017-03-25 10:00:00,1178005.15653707,1013.495,0.0,62.41666666666667,21.91438621745122,299.75,14.69875
2017-03-25 11:00:00,1193739.72653707,1012.36375,0.0,64.5,26.30688621745121,315.0,9.31625
2017-03-25 12:00:00,1194247.77053707,1012.21125,0.0,69.0,23.89438621745122,296.625,13.5575
2017-03-25 13:00:00,1189648.08053707,1012.32,0.0,71.66666666666666,27.56438621745121,315.125,23.585
2017-03-25 14:00:00,1197709.29653707,1010.35125,0.0,71.5,26.03438621745121,318.5,25.13875
2017-03-25 15:00:00,1197288.78853707,1009.38,0.0,69.58333333333334,25.67188621745121,315.5,22.32625
2017-03-25 16:00:00,1188867.02051707,1009.49,0.0,66.25,28.32438621745121,330.625,27.25625
2017-03-25 17:00:00,1169657.42065707,1008.51625,0.0,71.33333333333334,23.90188621745121,333.0,25.40375
2017-03-25 18:00:00,1147334.77509707,1008.5525,0.0,73.41666666666666,21.19688621745122,326.125,22.2975
2017-03-25 19:00:00,1134473.15139707,1008.665,0.0,68.75,19.79688621745121,275.125,14.54125
2017-03-25 20:00:00,1115481.70967707,1008.9625,0.0,67.66666666666666,19.04438621745121,326.625,14.62125
2017-03-25 21:00:00,1103437.63789707,1010.565,0.0,63.16666666666666,18.99938621745122,333.25,12.165
2017-03-25 22:00:00,1092939.76019707,1010.71,0.0,63.24999999999999,17.94688621745122,346.75,7.739999999999999
2017-03-25 23:00:00,1072920.11241707,1010.40875,0.0,63.24999999999999,17.82188621745122,349.0,4.58375
2017-03-26 00:00:00,1050074.43875707,1011.0775,0.0,62.83333333333334,17.51188621745121,342.375,3.24
2017-03-26 01:00:00,1027058.52105707,1011.185,0.0,67.08333333333334,16.21188621745122,341.0,1.83
2017-03-26 02:00:00,1011024.60927707,1009.8825,0.0,60.75000000000001,16.95938621745121,341.0,8.942499999999999
2017-03-26 03:00:00,998181.0394370698,1009.57,0.0,67.5,15.60188621745121,342.5,6.82625
2017-03-26 04:00:00,994106.3374970698,1009.68,0.0,76.08333333333334,13.76688621745121,350.875,9.93
2017-03-26 05:00:00,989417.7214970698,1009.165,0.0,78.41666666666667,12.57188621745121,51.875,7.755
2017-03-26 06:00:00,980170.8735770698,1009.7075,0.0,76.33333333333333,13.24438621745121,8.375,8.80875
2017-03-26 07:00:00,979472.1995770697,1009.825,0.5,75.25,13.17938621745121,8.0,12.535
2017-03-26 08:00:00,1000021.09533707,1010.12125,3.75,71.16666666666666,15.97438621745121,135.875,13.285
2017-03-26 09:00:00,1028975.21689707,1011.76,0.5,61.74999999999999,21.69438621745121,331.875,10.075
2017-03-26 10:00:00,1054692.34465707,1011.91,0.0,57.25000000000001,26.93938621745121,321.75,11.135
2017-03-26 11:00:00,1071296.96045707,1010.865,0.0,59.91666666666667,27.65188621745121,283.0,12.725
2017-03-26 12:00:00,1080229.95837707,1010.855,0.0,62.66666666666667,28.25438621745121,281.0,13.86875
2017-03-26 13:00:00,1083458.50833707,1010.97,0.0,64.58333333333333,32.68688621745122,303.375,19.53625
2017-03-26 14:00:00,1091820.59021707,1009.06,0.0,64.66666666666666,31.81188621745121,302.375,21.0175
2017-03-26 15:00:00,1091522.42021707,1008.1175,0.0,64.5,30.77688621745121,312.875,19.01
2017-03-26 16:00:00,1087754.58425707,1008.225,0.0,61.99999999999999,32.52438621745121,318.75,20.30625
2017-03-26 17:00:00,1047038.87835707,1007.25125,0.0,72.58333333333334,28.59688621745121,318.75,17.195
2017-03-26 18:00:00,1056974.75031707,1007.495,0.0,66.33333333333334,27.48938621745122,320.625,14.33125
2017-03-26 19:00:00,1057136.57615707,1007.63,0.0,62.66666666666667,26.00438621745122,328.5,11.56625
2017-03-26 20:00:00,1049966.48217707,1007.63,0.0,61.25,25.50938621745122,328.0,10.70625
2017-03-26 21:00:00,1053597.22627707,1007.63,0.0,63.83333333333334,23.74188621745122,313.875,7.052499999999999
2017-03-26 22:00:00,1047808.20833707,1007.63,0.0,65.41666666666666,21.96938621745121,318.5,1.1225
2017-03-26 23:00:00,1033327.26447707,1008.06,0.0,64.91666666666666,21.20688621745121,341.0,1.51875
2017-03-27 00:00:00,1016170.94673707,1009.5475,0.0,67.75,19.28438621745121,326.0,3.56125
2017-03-27 01:00:00,994647.3130370697,1009.665,0.0,67.25,18.08938621745121,278.5,5.25625
2017-03-27 02:00:00,976173.6512370699,1008.2525,0.0,65.33333333333333,18.76188621745121,269.125,5.6225
2017-03-27 03:00:00,954407.8333170698,1007.86125,0.0,67.33333333333334,17.85188621745121,310.75,3.45875
2017-03-27 04:00:00,948634.8593970699,1007.975,0.0,70.08333333333334,15.80938621745122,275.25,1.9075
2017-03-27 05:00:00,958369.0471970697,1007.5475,0.0,73.91666666666666,14.14188621745121,142.75,9.81125
2017-03-27 06:00:00,988560.1608170697,1008.2225,0.0,76.58333333333333,14.06438621745121,156.625,8.435
2017-03-27 07:00:00,1055779.07557707,1008.345,0.5,78.33333333333334,15.09938621745121,151.75,6.12
2017-03-27 08:00:00,1178547.59545707,1008.87875,3.75,78.75,18.13438621745122,153.625,11.6325
2017-03-27 09:00:00,1290303.92753707,1010.5675,0.5,76.58333333333333,20.31438621745122,187.125,10.87375
2017-03-27 10:00:00,1352383.44653707,1010.695,0.0,70.41666666666667,24.98938621745122,267.75,10.03125
2017-03-27 11:00:00,1368326.03853707,1009.94625,0.0,71.08333333333334,25.55438621745121,268.125,13.755
2017-03-27 12:00:00,1369735.49253707,1010.28375,0.0,76.16666666666666,25.10938621745121,256.875,14.97875
2017-03-27 13:00:00,1380218.54853707,1010.405,0.0,78.66666666666667,27.79438621745122,280.875,19.455
2017-03-27 14:00:00,1392788.13253707,1008.46375,0.0,83.41666666666667,26.17688621745122,282.0,23.93
2017-03-27 15:00:00,1387750.09653707,1007.36625,0.0,80.25,27.08438621745121,288.5,21.65125
2017-03-27 16:00:00,1369111.19853707,1007.46,0.0,66.66666666666666,32.23438621745122,308.0,20.8525
2017-03-27 17:00:00,1322572.65733707,1006.24375,0.0,67.33333333333334,29.94188621745121,316.0,13.26125
2017-03-27 18:00:00,1270255.00213707,1005.9875,0.0,60.66666666666667,29.43938621745122,320.75,11.05375
2017-03-27 19:00:00,1223320.40893707,1006.095,0.0,58.66666666666666,27.54938621745121,342.25,9.87875
2017-03-27 20:00:00,1178197.24189707,1006.67375,0.0,64.58333333333333,24.63188621745121,289.875,10.81875
2017-03-27 21:00:00,1152145.91243707,1008.565,0.0,67.58333333333333,22.88938621745121,225.5,8.03875
2017-03-27 22:00:00,1130012.61689707,1008.71,0.0,74.91666666666666,21.49188621745122,200.875,9.876249999999999
2017-03-27 23:00:00,1102936.55141707,1008.66875,0.0,84.0,18.85938621745121,193.25,13.9675
2017-03-28 00:00:00,1070296.84581707,1009.80875,0.0,88.41666666666667,17.74438621745121,191.625,9.228750000000002
2017-03-28 01:00:00,1046821.57811707,1009.94,0.0,86.49999999999999,17.65688621745121,171.25,6.755000000000001
2017-03-28 02:00:00,1025189.51037707,1008.66,0.0,86.91666666666667,17.10188621745121,181.5,11.605
2017-03-28 03:00:00,1007974.88059707,1008.37,0.0,88.75,16.26938621745121,175.125,10.875
2017-03-28 04:00:00,1002856.93069707,1008.48,0.0,91.16666666666667,15.77438621745122,191.75,9.835
2017-03-28 05:00:00,1008084.09059707,1007.935,0.0,87.0,15.48188621745121,175.125,10.67875
2017-03-28 06:00:00,1024926.97229707,1008.43875,0.0,85.25,15.36688621745121,161.375,6.260000000000001
2017-03-28 07:00:00,1087711.23325707,1008.555,0.0,86.58333333333333,15.17188621745122,201.5,3.035
2017-03-28 08:00:00,1199602.96123707,1009.20375,0.0,82.83333333333334,17.70188621745121,293.0,6.40375
2017-03-28 09:00:00,1313529.86153707,1011.0875,0.0,77.5,21.00438621745121,147.125,7.342500000000001
2017-03-28 10:00:00,1369282.86053707,1011.225,0.0,77.75,22.68188621745121,302.5,14.13375
2017-03-28 11:00:00,1386651.58453707,1010.4425,0.0,80.25,23.62938621745121,282.625,17.4475
2017-03-28 12:00:00,1396367.71853707,1010.6275,0.0,79.66666666666667,24.22438621745122,279.5,17.45875
2017-03-28 13:00:00,1402109.72253707,1010.735,0.0,78.33333333333333,25.52938621745121,286.625,20.825
